c1cc(ccc1C[C@H](C(=O)O)N2C(=O)c3ccc(cc3C2=O)C(=O)O)O	DK2	2-[(1r)-1-carboxy-2-(4-hydroxyphenyl)ethyl]-1,3-dioxoisoindoline-5-carboxylic acid
CC(=O)N[C@@H](Cc1cc(cc(c1)F)F)[C@@H]([C@H]2CO[C@H](CN2)OCC3CCCCC3)O	DK7	n-[(1s,2s)-1-[(3r,6r)-6-(cyclohexylmethoxy)morpholin-3-yl]-3-(3,5-difluorophenyl)-1-hydroxypropan-2-yl]acetamide
Cc1ccc(cc1NS(=O)(=O)C)c2cc(c3nnc(n3n2)C)NC(=O)CCNC(=O)C(CN)NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(=O)NC(CN)C(=O)NCC(=O)[N]c4[c]c(nn5c4nnc5[C])c6[c][c]c(c([c]6)[N]S(=O)(=O)[C])[C]([C])[C]	DKH	3-azanyl-2-[3-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[[3-azanyl-1-[[2-[[3-methyl-6-[4-methyl-3-(methylsulfonyl-$l^{2}-azanyl)cyclohexa-1,3,5-trien-1-yl]-[1,2,4]triazolo[4,3-b]pyridazin-8-yl]-$l^{2}-azanyl]-2-oxidanylidene-ethyl]amino]-1-oxidanylidene-propan-2-yl]amino]-2-oxidanylidene-ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]propanoylamino]-~{n}-[3-[[3-methyl-6-[4-methyl-3-(methylsulfonylamino)phenyl]-[1,2,4]triazolo[4,3-b]pyridazin-8-yl]amino]-3-oxidanylidene-propyl]propanamide
c1cc(c(c(c1)F)NC(=S)n2c(nc(n2)Nc3ccc(cc3)S(=O)(=O)N)N)F	DKI	5-amino-3-{[4-(aminosulfonyl)phenyl]amino}-n-(2,6-difluorophenyl)-1h-1,2,4-triazole-1-carbothioamide
C[C@H]1[C@@H](OC[C@@H](N1)[C@H]([C@H](Cc2cc(cc(c2)F)F)NC(=O)C)O)OCC(C)(C)C	DKJ	n-{(1s,2s)-3-(3,5-difluorophenyl)-1-[(3r,5s,6r)-6-(2,2-dimethylpropoxy)-5-methylmorpholin-3-yl]-1-hydroxypropan-2-yl}acetamide
[H]/N=C(\N)/NOCCNC(=O)Cc1c(ccc(c1F)NCC(c2ccccn2)(F)F)C#N	DKK	n-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide
CN1CC2=CSC3=C(C(=O)c4cc(c(c1c4N23)N5C[C@@H]([C@H](C5)O)N(C)C)F)C(=O)O	DKM	5-[(3s,4s)-3-(dimethylamino)-4-hydroxypyrrolidin-1-yl]-6-fluoro-4-methyl-8-oxo-3,4-dihydro-8h-1-thia-4,9b-diazacyclopenta[cd]phenalene-9-carboxylic acid
CCCO[C@H](c1ccccc1Cl)c2cc3c([nH]2)c(ccn3)C(=O)O	DKP	2-[(r)-(2-chlorophenyl)(propoxy)methyl]-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
c1ccc(c(c1)[C@@H](c2cc3c([nH]2)c(ccn3)C(=O)O)OCCN4CCC(CC4)(F)F)Cl	DKS	2-{(s)-(2-chlorophenyl)[2-(4,4-difluoropiperidin-1-yl)ethoxy]methyl}-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
Cc1ccc2c(c1)nc(n2c3ccccc3)CCC4=COc5ccccc5C4=O	DKU	3-[2-(5-methyl-1-phenyl-benzimidazol-2-yl)ethyl]chromen-4-one
c1ccc(c(c1)[C@@H](c2cc3c([nH]2)c(ccn3)C(=O)O)OCC4CCC(CC4)(F)F)Cl	DKV	2-{(s)-(2-chlorophenyl)[(4,4-difluorocyclohexyl)methoxy]methyl}-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
Cc1ccc2c(c1)nc(n2c3ccccc3)CCC4=COc5ccc(cc5C4=O)Cl	DL0	6-chloranyl-3-[2-(5-methyl-1-phenyl-benzimidazol-2-yl)ethyl]chromen-4-one
COc1cc(ccc1NC(=O)c2cccc(n2)c3ccn[nH]3)N4CCOCC4	DL1	n-[2-methoxy-4-(morpholin-4-yl)phenyl]-6-(1h-pyrazol-5-yl)pyridine-2-carboxamide
c1ccc(cc1)c2cn(nn2)CC(=O)N[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	DL8	n-[(4-phenyl-1h-1,2,3-triazol-1-yl)acetyl]-beta-d-glucopyranosylamine
CC(C)[C@@H](c1ccc(cc1)Cl)C(=O)N2CCC3(CC2)Oc4ccc(cc4O3)CCC(=O)O	DLB	3-[1'-[(2~{s})-2-(4-chlorophenyl)-3-methyl-butanoyl]spiro[1,3-benzodioxole-2,4'-piperidine]-5-yl]propanoic acid
CS(=O)(=O)c1cccc(c1)c2cc(ncn2)N3C[C@@H]([C@H](C3)N)c4cc(c(cc4F)F)F	DLI	(3r,4s)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine
CN1CCC[C@@H]1CCO[C@@H](c2ccccc2Cl)c3cc4c([nH]3)c(ccn4)C(=O)O	DLJ	2-[(s)-(2-chlorophenyl){2-[(2r)-1-methylpyrrolidin-2-yl]ethoxy}methyl]-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
c1c(cc(c(c1O)O)O)c2c(cc3c(cc(cc3[o+]2)O)O)O	DLM	3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)chromenium
CC(C)n1c2c(c(n1)C#Cc3cccc(c3)O)c(ncn2)N	DLN	3-{[4-amino-1-(1-methylethyl)-1h-pyrazolo[3,4-d]pyrimidin-3-yl]ethynyl}phenol
c1ccc(cc1)CN2[C@H](SCC2=O)c3ccc4c(c3)cn[nH]4	DLR	(2r)-3-benzyl-2-(1h-indazol-5-yl)-1,3-thiazolidin-4-one
C[C@@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCc4ccc(cc4F)F)O	DLU	(4r,12as)-n-(2,4-difluorobenzyl)-7-hydroxy-4-methyl-6,8-dioxo-3,4,6,8,12,12a-hexahydro-2h-pyrido[1',2':4,5]pyrazino[2,1-b][1,3]oxazine-9-carboxamide
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)C)O)N)O	DM1	daunomycin
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)N)O	DM2	doxorubicin
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)C)O)N)O	DM3	6-deoxydaunomycin
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3)C(=O)c5cccc(c5C4=O)O)O)(C(=O)CO)O)N)O	DM4	1-o-demethyl-6-deoxydoxorubicin
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5ccccc5C4=O)O)(C(=O)C)O)N)O	DM5	idarubicin
C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)[NH3+])O	DM6	4'-epidoxorubicin
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)[NH3+])I	DM7	4'-deoxy-4'-iododoxorubicin
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)C)O)Br)N)O	DM8	2'-bromo-4'-epidaunorubicin
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)c(c5cccc(c5c4O)OC)O)O)(C(=O)C)O)[N@@](CCOC)CO)O	DM9	n-hydroxymethyl-n-(2-methoxyethyl)-daunomycin
Cc1cc(cc(c1O)C)N=Nc2ccccc2C(=O)O	DMB	2-((3',5'-dimethyl-4'-hydroxyphenyl)azo)benzoic acid
CCN(CC)c1ccc(c(c1)O)\C=C(/C)\C(=O)O	DMC	3-(4-diethylamino-2-hydroxy-phenyl)-2-methyl-propionic acid
Cc1cc2c(cc1C)nc[nH]2	DMD	5,6-dimethylbenzimidazole
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)[N@]6CCO[C@@H](C6)OC)O	DMM	3'-desamino-3'-(2-methoxy-4-morpholinyl)-doxorubicin
c1ccc(cc1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2Cc3cccc(c3)N)Cc4cccc(c4)N)Cc5ccccc5)O)O	DMQ	[4-r-(-4-alpha,5-alpha,6-beta,7-beta)]-hexahydro-5,6-bis(hydroxy)-1,3-bis([(3-amino)phenyl]methyl)-4,7-bis(phenylmethyl)-2h-1,3-diazepinone
c1ccc(cc1)CNC(=O)Cc2ccc(cn2)c3ccc(cc3)OCCN4CCOCC4	DN0	2-[5-[4-(2-morpholin-4-ylethoxy)phenyl]pyridin-2-yl]-~{n}-(phenylmethyl)ethanamide
CN(C)Cc1cccc(c1)C(=O)Nc2cccc(c2)c3[nH]nnn3	DN3	3-[(dimethylamino)methyl]-n-[3-(1h-tetrazol-5-yl)phenyl]benzamide
CC(C)[C@@H](c1ccc(c(c1)Cl)Cl)C(=O)N2CCC3(CC2)Oc4ccccc4O3	DN5	(2~{s})-2-(3,4-dichlorophenyl)-3-methyl-1-spiro[1,3-benzodioxole-2,4'-piperidine]-1'-yl-butan-1-one
c1cc(cc(c1)NC(=O)c2cccc(c2)C(F)(F)F)c3[nH]nnn3	DN6	n-[3-(1h-tetrazol-5-yl)phenyl]-3-(trifluoromethyl)benzamide
c1cc(cc(c1)NC(=O)c2cccc(c2)Br)c3[nH]nnn3	DN8	3-bromo-n-[3-(1h-tetrazol-5-yl)phenyl]benzamide
c1ccc2c(c1)c(cc(c2O)C(=O)O)O	DNA	1,4-dihydroxy-2-naphthoic acid
c1cc(c(cc1[C@H]2[C@@H]([C@@H]([C@H](N2)CO)O)O)N)N	DNB	(2s,3s,4r,5r)-2-(3,4-diaminophenyl)-5-(hydroxymethyl)pyrrolidine-3,4-diol
c1c(cc(c(c1[N+](=O)[O-])O)O)[N+](=O)[O-]	DNC	3,5-dinitrocatechol
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])O	DNF	2,4-dinitrophenol
CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCC[C@@H](C(=O)O)N	DNS	n~6~-{[5-(dimethylamino)-1-naphthyl]sulfonyl}-l-lysine
CCCCCC(C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-]	DNT	2-[1-methylhexyl]-4,6-dinitrophenol
Cn1ccnc1CCO[C@@H](c2ccccc2Cl)c3cc4c([nH]3)c(ccn4)C(=O)O	DNV	2-{(s)-(2-chlorophenyl)[2-(1-methyl-1h-imidazol-2-yl)ethoxy]methyl}-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])NC[C@@H](C(=O)O)N	DNW	3-[(2,4-dinitrophenyl)amino]-l-alanine
c1cc(c(cc1O)[N+](=O)[O-])[N+](=O)[O-]	DNX	3,4-dinitrophenol
c1ccc(c(c1)[C@@H](c2cc3c([nH]2)c(ccn3)C(=O)O)OCCCN4CCCCC4)Cl	DNY	2-{(s)-(2-chlorophenyl)[3-(piperidin-1-yl)propoxy]methyl}-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
c1ccc(c(c1)[C@H](c2cc3c([nH]2)c(ccn3)C(=O)O)OCCN4CCCCC4)Cl	DO1	2-{(r)-(2-chlorophenyl)[2-(piperidin-1-yl)ethoxy]methyl}-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
Cc1c(c2ccc(c(c2o1)O)OC)C(=O)c3cc(c(c(c3)OC)OC)OC	DO6	(6-methoxy-2-methyl-7-oxidanyl-1-benzofuran-3-yl)-(3,4,5-trimethoxyphenyl)methanone
c1cc(c(cc1O)O)C(=O)O	DOB	2,4-dihydroxybenzoic acid
C[C@@H](O)O[C@H]1CN(CC[C@@H]1NC(=O)Nc2cccc(c2)C(F)(F)F)Cc3ccccc3	DOJ	n-{(3s,4s)-1-benzyl-3-[(1s)-1-hydroxyethoxy]piperidin-4-yl}-n'-[3-(trifluoromethyl)phenyl]urea
Cc1ncc(cn1)Oc2nc3c(c4cc(cc(c4[nH]3)NC)F)c(n2)N5C[C@H]6CCN[C@H]6C5	DOO	6-fluoro-4-[(3ar,6ar)-hexahydropyrrolo[3,4-b]pyrrol-5(1h)-yl]-n-methyl-2-[(2-methylpyrimidin-5-yl)oxy]-9h-pyrimido[4,5-b]indol-8-amine
COc1cc(c(cc1OC)NC(=O)C(=C)OC)C=O	DPA	4,5-dimethoxy-n-(2'-methoxypropenoyl anthranilate)
CCCCOc1ccc(cc1OCCCC)[C@@H](C)NCCCNCCC(c2ccccc2)c3ccccc3	DPD	n-(3,3,-diphenylpropyl)-n'-[1-r-(2 3,4-bis-butoxyphenyl)-ethyl]-propylenediamine
c1ccc(cc1)C2CCN(CC2)c3ccc(cc3)S(=O)(=O)N[C@@H](Cc4c[nH]c5c4cccc5)C(=O)O	DPS	3-(1h-indol-3-yl)-2-[4-(4-phenyl-piperidin-1-yl)-benzenesulfonylamino]-propionic acid
Cc1ccnc2c1ccc3c2nccc3C	DPT	4,7-dimethyl-[1,10]phenanthroline
c1c(cc(c2c1C(=O)NNC2=O)N)N	DPZ	3,5-diaminophthalhydrazide
c1cc(cc(c1)Cl)c2c(nc(nc2N)N)COc3cccc(c3)OCCCC(=O)O	DQ0	4-[3-[[2,6-bis(azanyl)-5-(3-chlorophenyl)pyrimidin-4-yl]methoxy]phenoxy]butanoic acid
CCOC(=O)CCCOc1cc(ccc1OC)NCc2ccc3c(c2)c(nc(n3)N)N	DQ1	ethyl 4-(5-{[(2,4-diaminoquinazolin-6-yl)methyl]amino}-2-methoxyphenoxy)butanoate
c1ccc(cc1)OCCCc2c(c(nc(n2)N)N)c3cccc(c3)Cl	DQ3	5-(3-chlorophenyl)-6-(3-phenoxypropyl)pyrimidine-2,4-diamine
c1ccc2c(c1)c(c3c(n2)CCCC3)NCCCCc4ccc(c(n4)/C=N/O)O	DQ5	2-[(~{e})-hydroxyiminomethyl]-6-[4-(1,2,3,4-tetrahydroacridin-9-ylamino)butyl]pyridin-3-ol
Cc1cccc(c1)C(CC[C@@H](C(=O)O)N)(c2ccccc2)c3ccccc3	DQ6	(2s)-2-amino-5-(3-methylphenyl)-5,5-diphenylpropanoic acid
Cc1cccc(c1)C(CC[C@H](C(=O)O)N)(c2ccccc2)c3ccccc3	DQ7	(2r)-2-amino-5-(3-methylphenyl)-5,5-diphenylpropanoic acid
CC(=O)c1cccc(c1)C(c2ccccc2)(c3ccccc3)SCCN	DQ8	1-(3-{[(2-aminoethyl)sulfanyl](diphenyl)methyl}phenyl)ethanone
c1cc(cc(c1)Cl)c2c(nc(nc2N)N)CCCOc3cccc(c3)OCC(=O)O	DQ9	2-[3-[3-[2,6-bis(azanyl)-5-(3-chlorophenyl)pyrimidin-4-yl]propoxy]phenoxy]ethanoic acid
c1cc(ccc1C(=O)NCCCC(=O)O)NCc2ccc3c(c2)C(=O)NC(=N3)N	DQB	4-[(4-{[(2-amino-4-oxo-3,4-dihydroquinazolin-6-yl)methyl]amino}benzoyl)amino]butanoic acid
CCCN1CCC(CC1)N(Cc2ccc3c(c2)OCO3)C(=O)Nc4cccc(c4)C(F)(F)F	DQD	n-[(2h-1,3-benzodioxol-5-yl)methyl]-n-(1-propylpiperidin-4-yl)-n'-[3-(trifluoromethyl)phenyl]urea
c1cc(cc(c1)Cl)c2c(nc(nc2N)N)CCCOc3cccc(c3)OCCCC(=O)O	DQF	4-[3-[3-[2,6-bis(azanyl)-5-(3-chlorophenyl)pyrimidin-4-yl]propoxy]phenoxy]butanoic acid
c1ccc(c(c1)[C@@H](c2cc3c([nH]2)c(ccn3)C(=O)O)OCCN4CCCCC4)Cl	DQG	2-{(s)-(2-chlorophenyl)[2-(piperidin-1-yl)ethoxy]methyl}-1h-pyrrolo[3,2-b]pyridine-7-carboxylic acid
c1cc(c(cc1[C@@H]2[C@H](C(=O)c3c(cc(cc3O2)O)O)O)O)O	DQH	(2r,3r)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydro-4h-chromen-4-one
c1ccc2cc(ccc2c1)S[C@@H](CC(=O)NCCCC[C@@H](C=O)N)C(=O)O	DQK	(2~{s})-4-[[(5~{s})-5-azanyl-6-oxidanylidene-hexyl]amino]-2-naphthalen-2-ylsulfanyl-4-oxidanylidene-butanoic acid
c1c(cc2c(c1O)nc(s2)N)S	DQL	2-azanyl-6-sulfanyl-1,3-benzothiazol-4-ol
c1cc(c(c(c1)Cl)N2c3cc(cc(c3CNC2=O)c4ccc(cc4F)F)N5CCNCC5)Cl	DQO	1-(2,6-dichlorophenyl)-5-(2,4-difluorophenyl)-7-piperazin-1-yl-3,4-dihydroquinazolin-2(1h)-one
c1cc(c(cc1Cl)OCC(=O)O)C(=O)NCc2c(c(c(c(c2Br)Br)Br)Br)Br	DQP	{5-chloro-2-[(pentabromobenzyl)carbamoyl]phenoxy}acetic acid
c1cc2c(cc1N)c(nc(n2)N)O	DQU	2,6-diamino-3h-quinazolin-4-one
c1cc(cc(c1)C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O	DQV	[(2r,3s,4r,5r)-5-(6-amino-9h-purin-9-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methyl [(2r,3s,4r,5s)-5-(3-carbamoylphenyl)-3,4-dihydroxytetrahydrofuran-2-yl]methyl dihydrogen diphosphate (non-preferred name)
c1cc(c2c(c1)ncc(n2)c3cnn(c3)C4CCNCC4)c5cc(c(c(c5)F)CN6CCOCC6)F	DQX	8-[3,5-difluoro-4-(morpholin-4-ylmethyl)phenyl]-2-(1-piperidin-4-yl-1h-pyrazol-4-yl)quinoxaline
Cn1c2ccccc2cc-3nc4ccccc4c13	DR1	5-methyl-5h-indolo[3,2-b]quinoline
CC(C)(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc2ccc(cc2)c3ccccn3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC	DR7	(3s,8s,9s,12s)-3,12-bis(1,1-dimethylethyl)-8-hydroxy-4,11-dioxo-9-(phenylmethyl)-6-[[4-(2-pyridinyl)phenyl]methyl]-2,5, 6,10,13-pentaazatetradecanedioic acid dimethyl ester
CC[C@]1(C[C@@H](c2c(cc3c(c2O)C(=O)c4c(cccc4O)C3=O)[C@H]1O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7CCC(=O)[C@H](O7)C)O)N(C)C)O	DRA	11-deoxy-beta-rhodomycin
c1ccc2c(c1)c(c3cccc(c3n2)C(=O)NCCN4CCOCC4)N	DRC	9-amino-n-[2-(4-morpholinyl)ethyl]-4-acridinecarboxamide
CCCc1c2ccc(cc2ccc1OCCCn3ccc4c3cccc4OC(C)(C)C(=O)O)C(=O)c5ccccc5	DRD	2-[(1-{3-[(6-benzoyl-1-propyl-2-naphthyl)oxy]propyl}-1h-indol-4-yl)oxy]-2-methylpropanoic acid
c1ccc-2c(c1)CCc3c2nnc(c3)N	DRG	5,6-dihydro-benzo[h]cinnolin-3-ylamine
c1ccc2c(c1)c(c([nH]2)C3=C4C=CC=CC4=NC3=O)NOCC[C@@H](CO)O	DRK	3-({[(3s)-3,4-dihydroxybutyl]oxy}amino)-1h,2'h-2,3'-biindol-2'-one
[H]/N=C(/N)\SCCCn1cc(c2c1cccc2)C3=C(C(=O)NC3=O)c4cn(c5c4cccc5)C	DRN	bisindolylmaleimide ix
CC/C=C\c1cc2c(cc1O)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C	DRQ	(9alpha,13beta,17beta)-2-[(1z)-but-1-en-1-yl]estra-1,3,5(10)-triene-3,17-diol
c1ccc2cc(ccc2c1)NC(=O)[C@H](c3csc4c3cc(cc4)Cl)P(=O)(O)O	DRX	[(1s)-1-(5-chloro-1-benzothien-3-yl)-2-(2-naphthylamino)-2-oxoethyl]phosphonic acid
CCCc1c2ccc(cc2ccc1OCCCn3ccc4c3ccc(c4)OCC(=O)O)C(=O)c5ccccc5	DRY	[(1-{3-[(6-benzoyl-1-propyl-2-naphthyl)oxy]propyl}-1h-indol-5-yl)oxy]acetic acid
CCC(CC)(c1ccc(c(c1)C)OC[C@@H](C(C)(C)C)O)c2ccc(c(c2)C)OCC(=O)O	DS2	{4-[3-(4-{[(2r)-2-hydroxy-3,3-dimethylbutyl]oxy}-3-methylphenyl)pentan-3-yl]-2-methylphenoxy}acetic acid
CCC(CC)(c1ccc(c(c1)C)OCCCCC(=O)O)c2ccc(c(c2)C)OC[C@@H](C(C)(C)C)O	DS3	5-{4-[3-(4-{[(2r)-2-hydroxy-3,3-dimethylbutyl]oxy}-3-methylphenyl)pentan-3-yl]-2-methylphenoxy}pentanoic acid
CCC(CC)(c1ccc(c(c1)C)/C=C/C(C(F)(F)F)(C(F)(F)F)O)c2ccc(c(c2)C)c3ccc(c(c3)F)CC(=O)O	DS4	[3-fluoro-2'-methyl-4'-(3-{3-methyl-4-[(1e)-4,4,4-trifluoro-3-hydroxy-3-(trifluoromethyl)but-1-en-1-yl]phenyl}pentan-3-yl)biphenyl-4-yl]acetic acid
CCC(CC)(c1ccc(c(c1)C)C#CC(C(F)(F)F)(C(F)(F)F)O)c2ccc(c(c2)C)OC[C@H](CCC(=O)O)O	DS5	(4s)-4-hydroxy-5-[2-methyl-4-(3-{3-methyl-4-[4,4,4-trifluoro-3-hydroxy-3-(trifluoromethyl)but-1-yn-1-yl]phenyl}pentan-3-yl)phenoxy]pentanoic acid
CCC(CC)(c1ccc(c(c1)C)CC[C@@H](C(C)(C)C)O)c2ccc(c(c2)C)OC[C@H](CCC(=O)O)O	DS6	(4s)-4-hydroxy-5-[4-(3-{4-[(3s)-3-hydroxy-4,4-dimethylpentyl]-3-methylphenyl}pentan-3-yl)-2-methylphenoxy]pentanoic acid
C[C@]12CCCN1CC3=NNC(=O)c4cc(cc5c4c3c2[nH]5)F	DS9	(2r)-14-fluoro-2-methyl-6,9,10,19-tetrazapentacyclo[14.2.1.02,6.08,18.012,17]nonadeca-1(18),8,12(17),13,15-pentaen-11-one
C[C@H]1CN(c2c1c3cc([nH]c3c(c2)O)C(=O)OC)C(=O)c4cc5cc(c(c(c5[nH]4)OC)OC)OC	DSA	4-hydroxy-8-methyl-6-(4,5,6-trimethoxy-1h-indole-2-carbonyl)-3,6,7,8-tetrahydro-3,6-diaza-as-indacene-2-carboxylic acid methyl ester
C[C@@H]1CN(c2c1c3cc([nH]c3c(c2)O)C(=O)OC)C(=O)c4cc5ccccc5[nH]4	DSI	4-hydroxy-6-(1h-indole-2-carbonyl)-8-methyl-3,6,7,8-tetrahydro-3,6-diaza-as-indacene-2-carboxylic acid methyl ester
CC(=O)c1ccc(cc1O)N	DSJ	1-(4-amino-2-hydroxyphenyl)ethan-1-one
CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCCCCCNC(=O)C34CC5CC(C3)CC(C5)C4	DSO	adamantane-1-carboxylic acid-5-dimethylamino-naphthalene-1-sulfonylamino-octyl-amide
CC(C)[C@@H](C(=O)O)NS(=O)(=O)c1ccc2c3ccccc3sc2c1	DSV	n-(dibenzo[b,d]thiophen-3-ylsulfonyl)-l-valine
CN(C)c1cccc2c1ccc(c2)S(=O)(=O)O	DSY	5-(dimethylamino)-2-naphthalenesulfonic acid
[H]/N=C(/N)\N[C@@H]1CCCCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)Cc2cccc(c2)CNC(=O)CCCNC1=O)CCCCN)CCCCN	DT0	1-[(10~{r},17~{s},20~{s})-17,20-bis(4-azanylbutyl)-4,9,16,19,22-pentakis(oxidanylidene)-3,8,15,18,21-pentazabicyclo[22.3.1]octacosa-1(27),24(28),25-trien-10-yl]guanidine
COc1cc2c(cc1OC)C[N@@](CC2)S(=O)(=O)N	DT7	6,7-dimethoxy-3,4-dihydroisoquinoline-2(1h)-sulfonamide
C[N@@]1CCc2c(sc(n2)C(=O)N[C@@H]3C[C@H](CC[C@@H]3NC(=O)c4cc5cc(ccc5[nH]4)Cl)C(=O)N(C)C)C1	DT8	n-((1r,2s,5s)-2-(5-chloro-1h-indole-2-carboxamido)-5-(dimethylcarbamoyl)cyclohexyl)-5-methyl-4,5,6,7-tetrahydrothiazolo[5,4-c]pyridine-2-carboxamide
C[C@H]1c2cc(c(cc2CC[N@]1S(=O)(=O)N)OC)OC	DT9	(1s)-6,7-dimethoxy-1-methyl-3,4-dihydroisoquinoline-2(1h)-sulfonamide
c1cc2c(c[nH]c2c(c1)Cl)C[C@H](C(=O)O)N	DTE	7-cl-d-tryptophan
c1ccc2c(c1)cccc2C[C@@H]3C\C=C\[C@@H](CC(=O)NC4(CCCCC4)C(=O)N[C@H](C(=O)NC3)CC(=O)N)c5ccc(cc5)CP(=O)(O)O	DTF	4-[(10s,14s,18s)-18-(2-amino-2-oxoethyl)-14-(1-naphthylmethyl)-8,17,20-trioxo-7,16,19-triazaspiro[5.14]icos-11-en-10-yl]benzylphosphonic acid
CC(C)(C)c1ccc(cc1)C(=O)Nc2cccc(c2CO)C3=NN(C(=O)C(=C3)Nc4ccc(cn4)C(=O)N5CCOCC5)C	DTJ	4-tert-butyl-n-[2-(hydroxymethyl)-3-(1-methyl-5-{[5-(morpholine-4-carbonyl)pyridin-2-yl]amino}-6-oxo-1,6-dihydropyridazin-3-yl)phenyl]benzamide
CN(Cc1cc(c(c(c1)OC)OC)OC)c2cc3c(nc(nc3nc2)N)N	DTM	2,4-diamino-6-[n-(3',4',5'-trimethoxybenzyl)-n-methylamino]pyrido[2,3-d]pyrimidine
COc1cc2c(cc1OC)ncnc2Nc3cccc(c3)O	DTQ	4-[3-hydroxyanilino]-6,7-dimethoxyquinazoline
c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)O)N	DTR	d-tryptophan
c1ccc(cc1)C(=O)NCCCN2CCN(CC2)c3c4ccccc4ccn3	DU5	~{n}-[3-(4-isoquinolin-1-ylpiperazin-1-yl)propyl]benzamide
C[C@@H]1CN(C[C@@H](O1)C)c2cc3c(c(c2)F)C4(CCN(CC4)C5=NC6=C(CCCN6C)C(=O)N5)C(=O)N3C	DU9	6-[(2s,6r)-2,6-dimethylmorpholin-4-yl]-4-fluoranyl-1-methyl-1'-(8-methyl-4-oxidanylidene-3,5,6,7-tetrahydropyrido[2,3-d]pyrimidin-2-yl)spiro[indole-3,4'-piperidine]-2-one
